indx;phi_xy;phi_yz;phi_xz;magn_2
491;-0.305878853;0.358051061;-0.117616546;2314.621582031
492;-0.316478204;0.358770656;-0.122195172;2307.966064453
493;-0.318278336;0.362610363;-0.124354994;2315.658935546
494;-0.311370277;0.365257835;-0.122461068;2309.156982421
495;-0.313055133;0.362610363;-0.122195172;2314.573730468
496;-0.311370277;0.365257835;-0.122461068;2309.156982421
497;-0.309702920;0.367911601;-0.122728097;2303.778808593
498;-0.299682826;0.373651957;-0.120557880;2312.883300781
499;-0.306419587;0.370256161;-0.122195172;2328.019042968
500;-0.306419587;0.370256161;-0.122195172;2328.019042968
501;-0.325117540;0.372160577;-0.130827379;2335.884765625
502;-0.306676292;0.376711320;-0.124625480;2330.641113281
503;-0.315106153;0.377856850;-0.128671121;2345.085449218
504;-0.315106153;0.379366540;-0.129231679;2327.606201171
505;-0.308506274;0.380506372;-0.126788747;2338.698730468
506;-0.306924605;0.382399606;-0.126788747;2342.204345703
507;-0.315214681;0.384289932;-0.131111633;2347.995605468
508;-0.316824436;0.382399606;-0.131111633;2344.470703125
509;-0.302272534;0.388061952;-0.126788747;2352.835937500
510;-0.305358600;0.385055255;-0.127065014;2336.999023437
511;-0.316904067;0.388061952;-0.133271265;2356.264404296
512;-0.318555641;0.392599487;-0.135724282;2355.899658203
513;-0.313750720;0.393379592;-0.133852696;2346.007324218
514;-0.310657501;0.396354084;-0.133561348;2361.979003906
515;-0.308930730;0.392599487;-0.131397128;2353.556152343
516;-0.304374694;0.399015855;-0.131683850;2355.764892578
517;-0.318605899;0.398227005;-0.137885951;2368.020019531
518;-0.307622718;0.400888633;-0.133852696;2360.605468750
519;-0.315520095;0.401963901;-0.137885951;2375.395751953
520;-0.315520095;0.402758502;-0.138186502;2366.684570312
521;-0.306126809;0.402758502;-0.133852696;2364.302978515
522;-0.310998296;0.408350133;-0.138186502;2377.892578125
523;-0.314117097;0.410208129;-0.140351462;2382.886718750
524;-0.309518766;0.410208129;-0.138186502;2381.666992187
525;-0.317198252;0.412874603;-0.142826137;2379.227539062
526;-0.304906821;0.411016893;-0.136317443;2371.774902343
527;-0.305160808;0.416580963;-0.138488316;2384.413574218
528;-0.306826257;0.419452619;-0.140351462;2402.046630859
529;-0.317198252;0.412063026;-0.142515110;2387.919189453
530;-0.308258104;0.417609739;-0.140351462;2398.176269531
531;-0.308258104;0.418429613;-0.140657901;2389.484619140
532;-0.315798234;0.420275211;-0.144993019;2395.852050781
533;-0.315798234;0.420275211;-0.144993019;2395.852050781
534;-0.318792009;0.422117757;-0.147158527;2401.019042968
535;-0.311471915;0.425793743;-0.144993019;2407.578613281
536;-0.314451432;0.428463602;-0.147480130;2404.130615234
537;-0.302607083;0.425793743;-0.140657901;2405.081542968
538;-0.313029861;0.429457521;-0.147158527;2416.769531250
539;-0.313029861;0.429457521;-0.147158527;2416.769531250
540;-0.315970301;0.431284856;-0.149322652;2422.051757812
541;-0.307258820;0.431284856;-0.144993019;2419.477783203
542;-0.307258820;0.432126522;-0.145310020;2410.805419921
543;-0.311620664;0.431284856;-0.147158527;2420.755126953
544;-0.310387420;0.438563299;-0.149322652;2438.186523437
545;-0.306104612;0.438563299;-0.147158527;2436.889892578
546;-0.313154792;0.435777139;-0.149648847;2421.408203125
547;-0.317519283;0.441229867;-0.153981995;2436.246337890
548;-0.306324005;0.443989753;-0.149322652;2450.489257812
549;-0.311905598;0.443041229;-0.151816139;2439.012451171
550;-0.310546517;0.443989753;-0.151485385;2451.804931640
551;-0.321750545;0.441229867;-0.156146407;2437.600585937
552;-0.309198904;0.446654605;-0.151816139;2447.271972656
553;-0.316210460;0.448456668;-0.156146407;2454.119384765
554;-0.320367431;0.448456668;-0.158309340;2455.492919921
555;-0.309198904;0.445792388;-0.151485385;2455.944335937
556;-0.312042117;0.448456668;-0.153981995;2452.765380859
557;-0.316210460;0.448456668;-0.156146407;2454.119384765
558;-0.313508963;0.452051353;-0.156146407;2462.494140625
559;-0.314854097;0.449388360;-0.155806531;2466.969726562
560;-0.310851812;0.454758977;-0.155806531;2479.618164062
561;-0.306537342;0.449388360;-0.151485385;2464.280517578
562;-0.310851812;0.454758977;-0.155806531;2479.618164062
563;-0.308237838;0.458323860;-0.155806531;2488.146484375
564;-0.308237838;0.459203195;-0.156146407;2479.474121093
565;-0.306946754;0.460101556;-0.155806531;2492.439453125
566;-0.310998296;0.460983324;-0.158309340;2485.140380859
567;-0.312304139;0.459203195;-0.158309340;2480.847412109
568;-0.312304139;0.459203195;-0.158309340;2480.847412109
569;-0.316431474;0.463647603;-0.162277197;2505.260742187
570;-0.309862089;0.468966674;-0.160821256;2495.243896484
571;-0.311140871;0.466304874;-0.160470781;2499.527343750
572;-0.305878853;0.468966674;-0.158655261;2493.851318359
573;-0.312552404;0.471633291;-0.163342332;2492.410644531
574;-0.308593416;0.470733451;-0.160821256;2499.632812500
575;-0.303379917;0.472496938;-0.158655261;2502.648437500
576;-0.312671685;0.476014518;-0.165148677;2515.758056640
577;-0.312552404;0.470733451;-0.162985744;2501.044677734
578;-0.315299010;0.478677463;-0.167675743;2513.040039062
579;-0.312671685;0.476014518;-0.165148677;2515.758056640
580;-0.310168051;0.480430507;-0.165509819;2516.074951171
581;-0.300920224;0.476921176;-0.159002685;2502.888671875
582;-0.303849649;0.484845876;-0.163700461;2515.057128906
583;-0.316700077;0.489260387;-0.172757220;2521.405273437
584;-0.312901234;0.490190029;-0.170960450;2511.340332031
585;-0.306484556;0.487515735;-0.166236820;2512.435058593
586;-0.301703095;0.495410966;-0.166602706;2522.221679687
587;-0.310598587;0.498875331;-0.173136878;2535.926513671
588;-0.300530290;0.499031114;-0.167339267;2509.765136718
589;-0.311800599;0.498086261;-0.173518190;2522.711425781
590;-0.301951169;0.502497386;-0.169528236;2520.550292968
591;-0.301951169;0.502497386;-0.169528236;2520.550292968
592;-0.313119435;0.502497386;-0.176085176;2525.016113281
593;-0.313119435;0.502497386;-0.176085176;2525.016113281
594;-0.309556031;0.508630514;-0.176474466;2530.644042968
595;-0.304720592;0.510350799;-0.174285864;2533.890136718
596;-0.312042117;0.509390354;-0.178267469;2545.443847656
597;-0.305878853;0.507672023;-0.173901185;2537.655029296
598;-0.309702920;0.513781595;-0.178661355;2546.490722656
599;-0.309702920;0.513781595;-0.178661355;2546.490722656
600;-0.309702920;0.514749479;-0.179057002;2537.991210937
601;-0.309702920;0.513781595;-0.178661355;2546.490722656
602;-0.308702659;0.521579217;-0.181246814;2558.899169921
603;-0.304000902;0.522300720;-0.178661355;2570.740722656
604;-0.299322223;0.524974155;-0.176865472;2565.621826171
605;-0.305124998;0.521579217;-0.179057002;2557.353027343
606;-0.305124998;0.522558259;-0.179454383;2548.872558593
607;-0.304000902;0.524259328;-0.179454383;2553.760986328
608;-0.304208493;0.530332374;-0.182052612;2561.626708984
609;-0.304208493;0.529342412;-0.181648836;2570.087890625
610;-0.310123157;0.533017206;-0.186860380;2561.300292968
611;-0.310123157;0.532021999;-0.186445484;2569.742187500
612;-0.309005022;0.535705757;-0.187277107;2557.862060546
613;-0.312597489;0.540755224;-0.191681337;2576.157714843
614;-0.308052778;0.542431592;-0.189480133;2579.595947265
615;-0.308052778;0.543442678;-0.189903392;2571.192382812
616;-0.306962060;0.546133708;-0.190328540;2567.888671875
617;-0.312701010;0.545774173;-0.193880634;2593.041503906
618;-0.305878853;0.547806787;-0.190328540;2572.988281250
619;-0.308207368;0.549476575;-0.192539081;2579.730468750
620;-0.309293699;0.548828315;-0.192970829;2566.246093750
621;-0.304803013;0.550499868;-0.190755548;2569.741943359
622;-0.310515046;0.553196239;-0.195622520;2569.799804687
623;-0.303935074;0.558185005;-0.193404464;2583.687011718
624;-0.306230688;0.559841108;-0.195622520;2590.544433593
625;-0.307291054;0.559221839;-0.196062812;2577.002685546
626;-0.303935074;0.559221839;-0.193840026;2575.360351562
627;-0.306230688;0.561921596;-0.196505088;2573.910400390
628;-0.304131245;0.565229988;-0.196505088;2584.397949218
629;-0.303091907;0.566878986;-0.196505088;2589.670410156
630;-0.310761976;0.566278696;-0.201408028;2579.451660156
631;-0.307605648;0.572277259;-0.201863813;2587.058105468
632;-0.302059412;0.570631933;-0.197395553;2578.405029296
633;-0.310881400;0.572277259;-0.204094910;2588.758300781
634;-0.304510879;0.578257369;-0.202321624;2594.856689453
635;-0.299002599;0.575557327;-0.197395553;2594.395507812
636;-0.302272510;0.576620960;-0.200083732;2587.807373046
637;-0.303492641;0.579890251;-0.202321624;2600.244628906
638;-0.301475858;0.584218788;-0.202781486;2602.847167968
639;-0.302480959;0.583666563;-0.203243446;2589.209472656
640;-0.305709147;0.585827541;-0.206428742;2574.543945312
641;-0.304694628;0.587459468;-0.206428742;2579.970214843
642;-0.301689887;0.592333889;-0.206428742;2596.364257812
643;-0.303876519;0.593951702;-0.208681774;2603.586425781
644;-0.311224603;0.593425512;-0.213669013;2593.425781250
645;-0.303876519;0.596141338;-0.209639835;2587.298339843
646;-0.302884840;0.597758340;-0.209639835;2592.820556640
647;-0.306207776;0.603693962;-0.214650893;2604.883300781
648;-0.298980140;0.605298137;-0.210122132;2606.986328125
649;-0.307198548;0.602086162;-0.214650893;2599.303222656
650;-0.303272199;0.609609127;-0.215145182;2613.642089843
651;-0.308335447;0.607522869;-0.217912483;2596.085937500
652;-0.315615677;0.611846256;-0.225229549;2604.729492187
653;-0.306367158;0.611846256;-0.218416213;2599.284179687
654;-0.306367158;0.612970256;-0.218922209;2591.245605468
655;-0.303459882;0.617755699;-0.218922209;2608.273437500
656;-0.303459882;0.617755699;-0.218922209;2608.273437500
657;-0.303459882;0.618887138;-0.219430565;2600.253906250
658;-0.301551246;0.623199415;-0.219941210;2603.701904296
659;-0.303643894;0.623643922;-0.221713852;2619.250732421
660;-0.302695703;0.627505588;-0.222747445;2609.041503906
661;-0.306676292;0.625924825;-0.225038266;2605.084716796
662;-0.296630191;0.628652667;-0.218668961;2597.507324218
663;-0.298731594;0.630230998;-0.220969557;2605.075195312
664;-0.296880054;0.634530973;-0.221487283;2608.772949218
665;-0.301951146;0.634944343;-0.225563621;2626.175292968
666;-0.301023006;0.638824558;-0.226621580;2616.177490234
667;-0.301753234;0.632538366;-0.224315714;2591.005371093
668;-0.300100374;0.640387058;-0.226621580;2622.064697265
669;-0.298959636;0.637258529;-0.224315714;2608.494384765
670;-0.302145218;0.644281148;-0.230002832;2614.016601562
671;-0.300311326;0.646220636;-0.229462671;2633.771972656
672;-0.308052778;0.644281148;-0.234622287;2617.743164062
673;-0.302335500;0.648942184;-0.232313823;2633.704833984
674;-0.297365169;0.648567295;-0.228226876;2616.187255859
675;-0.298498916;0.651665735;-0.230545473;2629.968750000
676;-0.303252196;0.652114868;-0.234520006;2596.393066406
677;-0.301424241;0.655219316;-0.234520006;2608.340576171
678;-0.300518226;0.657958889;-0.235078001;2606.554199218
679;-0.296707630;0.659502887;-0.232741546;2610.722412109
680;-0.296707630;0.659502887;-0.232741546;2610.722412109
681;-0.297831649;0.664982223;-0.236201810;2609.156982421
682;-0.298940801;0.669256496;-0.239117097;2615.476562500
683;-0.296946477;0.668935966;-0.237336230;2599.793457031
684;-0.300920224;0.671997833;-0.242042660;2615.774414062
685;-0.301810169;0.670468807;-0.242042660;2609.656738281
686;-0.298058300;0.673214673;-0.240267276;2606.189453125
687;-0.294321298;0.675962352;-0.238481426;2602.779785156
688;-0.293720512;0.682033443;-0.240846467;2629.392578125
689;-0.304992341;0.683261775;-0.250881791;2629.421386718
690;-0.299366235;0.684493732;-0.246755933;2617.906250000
691;-0.300437712;0.687510061;-0.249123120;2632.321777343
692;-0.300437712;0.688747358;-0.249726414;2624.705810546
693;-0.300437712;0.689988327;-0.250332570;2617.108886718
694;-0.296778888;0.691492319;-0.247954845;2621.449951171
695;-0.304273033;0.694238758;-0.255698919;2626.012207031
696;-0.299776058;0.697229576;-0.253321743;2636.682128906
697;-0.303403973;0.698240947;-0.256946945;2617.224609375
698;-0.296161985;0.701226806;-0.252168464;2625.983398437
699;-0.296161985;0.702486133;-0.252786302;2618.463378906
700;-0.298923473;0.703749275;-0.255808568;2612.912109375
701;-0.299975395;0.706722736;-0.258207035;2627.634765625
702;-0.290907363;0.709472465;-0.251621103;2620.710449218
703;-0.299975395;0.709262657;-0.259479165;2612.691162109
704;-0.298289155;0.713500118;-0.260119867;2618.078857421
705;-0.295559616;0.713500118;-0.257705235;2616.110107421
706;-0.297452926;0.714975357;-0.260119867;2624.523193359
707;-0.303734493;0.714780712;-0.265594291;2614.650390625
708;-0.292268466;0.721947574;-0.258985042;2627.174316406
709;-0.301199388;0.720482635;-0.266252040;2626.636474609
710;-0.294971227;0.723237609;-0.262060594;2621.757568359
711;-0.298498897;0.723065662;-0.265147066;2609.877441406
712;-0.297669553;0.724531602;-0.265147066;2616.379394531
713;-0.292529487;0.730205583;-0.263370180;2626.665039062
714;-0.292529487;0.730205583;-0.263370180;2626.665039062
715;-0.296024179;0.728750658;-0.265808939;2622.093750000
716;-0.294396381;0.731656837;-0.265808939;2635.231933593
717;-0.293588972;0.734407949;-0.266474127;2634.501708984
718;-0.298091526;0.738471317;-0.272715067;2630.554687500
719;-0.293588972;0.735715341;-0.267142510;2627.192871093
720;-0.295669507;0.742783021;-0.272715067;2650.521484375
721;-0.302555680;0.739912319;-0.277602553;2641.301757812
722;-0.292245244;0.748173999;-0.272318029;2633.436035156
723;-0.300920224;0.745419502;-0.279000163;2640.110595703
724;-0.294075946;0.749600839;-0.274783492;2642.175537109
725;-0.294075946;0.750929069;-0.275479769;2634.962890625
726;-0.299301834;0.752261114;-0.281122493;2631.880126953
727;-0.298498916;0.753684616;-0.281122493;2638.612304687
728;-0.293285388;0.755020713;-0.276882696;2627.327636718
729;-0.299493980;0.757856893;-0.284308795;2647.044921875
730;-0.296115159;0.760609865;-0.282554988;2644.595458984
731;-0.297904968;0.762018680;-0.285032386;2653.489013671
732;-0.293528823;0.761954212;-0.280789871;2635.395019531
733;-0.295328731;0.763363265;-0.283276510;2644.269042968
734;-0.297116613;0.766116809;-0.286490392;2646.065185546
735;-0.294546365;0.767469024;-0.284730434;2636.883789062
736;-0.298106307;0.771624946;-0.290459270;2647.707519531
737;-0.299682826;0.770184993;-0.291206817;2626.934082031
738;-0.294003276;0.777133893;-0.289450283;2645.296875000
739;-0.295771484;0.779888534;-0.292713050;2647.304199218
740;-0.298304271;0.782635736;-0.296755743;2635.442871093
741;-0.293234806;0.781260204;-0.290952634;2638.199707031
742;-0.295987319;0.789536190;-0.298304271;2642.425292968
743;-0.291709518;0.786777496;-0.292470245;2638.160644531
744;-0.297728633;0.790907859;-0.300833129;2651.568359375
745;-0.290199565;0.792294692;-0.294003276;2638.276367187
746;-0.297728633;0.793685340;-0.302408957;2637.738525390
747;-0.293705081;0.797811317;-0.300656604;2642.770996093
748;-0.294462013;0.797845649;-0.301448774;2628.864257812
749;-0.299641132;0.801925659;-0.309093022;2656.523925781
750;-0.292951917;0.803376960;-0.303045248;2629.287109375
751;-0.295440864;0.804786300;-0.306419587;2624.619140625
752;-0.298120069;0.808842182;-0.311546826;2650.252441406
753;-0.288239002;0.808842182;-0.301275610;2641.646972656
754;-0.289976406;0.813015460;-0.305470919;2637.344482421
755;-0.294160127;0.814355659;-0.310630369;2648.802246093
756;-0.289503669;0.819772624;-0.308875751;2661.469726562
757;-0.289503669;0.819772624;-0.308875751;2661.469726562
758;-0.292912387;0.825267028;-0.315721368;2666.848144531
759;-0.296074008;0.823946571;-0.318308234;2661.796386718
760;-0.292182826;0.828013324;-0.316569232;2667.424316406
761;-0.291213417;0.826810932;-0.314818239;2644.048339843
762;-0.292182826;0.830884075;-0.318278336;2654.094238281
763;-0.294600696;0.832325077;-0.321750545;2649.656982421
764;-0.290015172;0.837692165;-0.320005369;2662.766601562
765;-0.292417144;0.839139556;-0.323498773;2658.367919921
766;-0.291696310;0.843344306;-0.325265455;2652.576660156
767;-0.289299535;0.841889762;-0.321750545;2656.937011718
768;-0.287878532;0.845930290;-0.322630047;2665.129150390
769;-0.284091739;0.849957656;-0.320867919;2671.237304687
770;-0.295027351;0.851782512;-0.334161257;2645.738769531
771;-0.293588972;0.854349517;-0.334161257;2660.567382812
772;-0.293588972;0.855821037;-0.335083127;2654.103515625
773;-0.295235729;0.857098388;-0.337734985;2663.803710937
774;-0.288847064;0.860258102;-0.332522130;2630.372070312
775;-0.285772342;0.861533737;-0.329836630;2635.615966796
776;-0.291456794;0.867047119;-0.339766621;2644.461181640
777;-0.287707996;0.871060562;-0.338023948;2650.895996093
778;-0.294730091;0.872555446;-0.347061610;2651.337890625
779;-0.294730091;0.872555446;-0.347061610;2651.337890625
780;-0.294022674;0.876809501;-0.349016547;2646.276367187
781;-0.287969255;0.880808067;-0.344577598;2650.607910156
782;-0.288912868;0.884792518;-0.348276853;2661.825195312
783;-0.287543392;0.887254524;-0.348276853;2677.114746093
784;-0.289602375;0.885066890;-0.349266552;2647.976318359
785;-0.289602375;0.886581325;-0.350261688;2641.762451171
786;-0.294443225;0.893310642;-0.360476589;2659.184082031
787;-0.288479900;0.895751380;-0.355010008;2669.940673828
788;-0.293057489;0.898798561;-0.362544250;2662.257568359
789;-0.290086936;0.898486995;-0.358770656;2673.791992187
790;-0.290086936;0.900011634;-0.359800839;2667.655029296
791;-0.289406681;0.902748298;-0.360836744;2669.268554687
792;-0.293057489;0.901860427;-0.364634704;2650.041503906
793;-0.293272495;0.907017230;-0.368445539;2669.489257812
794;-0.293959045;0.907352638;-0.369511795;2655.678710937
795;-0.290323781;0.911293506;-0.367813873;2662.824218750
796;-0.295539331;0.911640930;-0.374432444;2653.719726562
